seed	step	L1	L2	L1/L2	mu_w	median_w	sigma_w	mu_b	median_b	sigma_b	trace	lambda_max	trace/lambda	mu_lambda	sigma_lambda
0	90000	68378.96219308036	51.893107005528044	1048.0393244445288	-5.4435981837741565e-06	-9.5367431640625e-07	0.0016401539323851466	-0.02046271786093712	-0.0272369384765625	27.284425735473633	-0.2754171892088287	11.493767585073199	-0.02717853764147894	1.5717619274343764	1.6001840233802795
0	91000	68156.94768415179	51.77171677959208	1047.843621191661	-5.770655661763158e-06	-3.5762786865234375e-06	0.0016365823103114963	-0.020435815677046776	-0.0272064208984375	27.525867462158203	-0.3059248462015269	11.584838684724302	-0.03129374289952472	1.5651999401802918	1.6195738248679103
0	92000	67848.7375637755	51.57522651127407	1047.5366118158743	-6.029260930517921e-06	-1.9669532775878906e-06	0.0016252088826149702	-0.020420057699084282	-0.0271453857421875	27.756000518798828	-0.2949823858786602	11.610801618926379	-0.028881105324615793	1.5577202913712482	1.6193254045685943
0	93000	67510.09699856504	51.43262057401696	1046.817635533596	-6.138035587355262e-06	-2.562999725341797e-06	0.001619241782464087	-0.02038387954235077	-0.027099609375	27.986013412475586	-0.3082310849306535	11.697492268620705	-0.0283660235050266	1.550638243860128	1.6334561988407252
0	94000	67142.66260762117	51.2473641609659	1046.1113024640151	-6.248254976526368e-06	-2.205371856689453e-06	0.001608695019967854	-0.020359328016638756	-0.02703857421875	28.20522689819336	-0.304833143341298	11.745575340426697	-0.026723627630518394	1.543206595644659	1.6349538658954659
0	95000	66762.69943797831	51.044663604424926	1045.4218225145805	-6.512660547741689e-06	-2.7418136596679688e-06	0.0015965428901836276	-0.020354116335511208	-0.02703857421875	28.419572830200195	-0.3081435549015902	11.780272744139847	-0.027539164237573417	1.5354100210326058	1.6330616600355323
0	96000	66408.370834662	50.88296839655662	1044.6378417758629	-6.741858669556677e-06	-3.993511199951172e-06	0.0015885938191786408	-0.020329086109995842	-0.027008056640625	28.631322860717773	-0.30299902448848803	11.855597388987638	-0.025015638621261042	1.5279565277148266	1.6420605272358777
0	97000	66060.12113360969	50.719475940782196	1043.8752507570339	-6.810874310758663e-06	-4.708766937255859e-06	0.0015800852561369538	-0.020292453467845917	-0.02691650390625	28.833576202392578	-0.30638643308561675	11.918182039747434	-0.02723574006218289	1.520711369660436	1.648327643165783
0	98000	65715.20948262117	50.55656839876759	1043.1265766247466	-7.090446160873398e-06	-3.4570693969726562e-06	0.0015719124348834157	-0.02027810364961624	-0.0268707275390625	29.02955436706543	-0.3086801025332237	11.988783208691345	-0.02523358685818855	1.5133332658787162	1.6558294564637603
0	99000	65364.859853316324	50.37712793934102	1042.449344459558	-7.091841325745918e-06	-3.6954879760742188e-06	0.0015618021134287119	-0.020259320735931396	-0.0268402099609375	29.21442985534668	-0.3068472086166849	12.03063595051668	-0.02591960015435906	1.5060304810806198	1.6569982980739097
0	100000	65031.52899792729	50.22005486001774	1041.7362351593322	-7.129237928893417e-06	-3.4570693969726562e-06	0.001553808688186109	-0.02024720422923565	-0.02679443359375	29.394941329956055	-0.3038337972699379	12.09742281144979	-0.025647921014723924	1.4988900015548783	1.663768933591794
0	101000	64754.997090242345	50.12510832961725	1041.080002995148	-7.186783932411345e-06	-5.245208740234375e-06	0.00155192194506526	-0.02021828480064869	-0.0267333984375	29.566570281982422	-0.3142232189373094	12.215432857980533	-0.02646230703249901	1.4927121808334274	1.685121834126054
0	102000	64483.122638313136	50.02117388589041	1040.5132460961315	-7.094126885931473e-06	-3.814697265625e-06	0.0015483470633625984	-0.020223446190357208	-0.0266571044921875	29.723485946655273	-0.31303724707389363	12.31295037026308	-0.024624651336221503	1.4867544320164894	1.700523316860199
0	103000	64169.402094626916	49.866985184805735	1039.8776331605002	-7.122555871319491e-06	-3.337860107421875e-06	0.0015397175448015332	-0.020228516310453415	-0.026641845703125	29.87348175048828	-0.31874214508095566	12.364379140795494	-0.02746361648608378	1.480083547684611	1.7030891313844798
0	104000	63919.40426698023	49.78368533387476	1039.3772314820196	-7.130498488550074e-06	-4.291534423828125e-06	0.0015380181139335036	-0.020220601931214333	-0.0265655517578125	30.015674591064453	-0.33754242682943536	12.47466481461817	-0.02969781784049128	1.4744970719425046	1.7230521771980791
0	105000	63696.0734115912	49.72325326958481	1038.8903986483633	-6.992476755840471e-06	-4.172325134277344e-06	0.0015378930838778615	-0.020233487710356712	-0.02655029296875	30.14769744873047	-0.3306545615196228	12.59138461764978	-0.02765608286570653	1.4695301195796655	1.7451220466470232
0	106000	63420.479213169645	49.59587624608254	1038.3391675753019	-6.972534265514696e-06	-3.933906555175781e-06	0.0015311058377847075	-0.020227620378136635	-0.02655029296875	30.269916534423828	-0.33070724229423365	12.645859526128184	-0.02704739828938075	1.4635988869229142	1.7500560952692616
0	107000	63164.05482700893	49.48743827975526	1037.789645860382	-6.872457561257761e-06	-3.874301910400391e-06	0.001525803585536778	-0.020220167934894562	-0.0265350341796875	30.388273239135742	-0.32543017061389223	12.713883898696121	-0.025966018488016544	1.4579969218799047	1.758282868229613
0	108000	62896.44495376275	49.36776552394945	1037.227028921015	-6.806613782828208e-06	-3.933906555175781e-06	0.0015197002794593573	-0.020222574472427368	-0.0264739990234375	30.502723693847656	-0.3186662853980551	12.769739155866661	-0.025685946036061134	1.45215284520266	1.7647723110810833
0	109000	62649.93347417092	49.2668257927408	1036.6940932185296	-6.7168530222261325e-06	-3.814697265625e-06	0.001515270210802555	-0.02021784335374832	-0.0264892578125	30.610267639160156	-0.3247437331141258	12.835760824534358	-0.026487312083829068	1.4466913062698987	1.7747244778640416
0	110000	62388.40296157525	49.13988759566327	1036.1703074810912	-6.609110187127953e-06	-3.933906555175781e-06	0.001508483663201332	-0.020218662917613983	-0.0264739990234375	30.710058212280273	-0.3184381066536417	12.871792496467123	-0.025444382292336865	1.4410543758042005	1.777812941798142
0	111000	62154.34903140944	49.042369939843006	1035.6841760815848	-6.603371275559766e-06	-3.2186508178710938e-06	0.001504423562437296	-0.020204974338412285	-0.02642822265625	30.809295654296875	-0.3186268891607012	12.932765688214984	-0.025035891999292317	1.435789989573615	1.7878766105491288
0	112000	61977.82919124681	49.013044863331075	1035.2579167881902	-6.437282991100801e-06	-2.562999725341797e-06	0.00150708993896842	-0.020205359905958176	-0.0263671875	30.90700912475586	-0.32813785514053034	13.054925191159152	-0.02480170573353842	1.4315696127560673	1.814961583942783
0	113000	61768.47157007334	48.935041427612305	1034.8130236344637	-6.343006134557072e-06	-2.86102294921875e-06	0.0015050231013447046	-0.020195163786411285	-0.0263824462890625	30.995075225830078	-0.32586959673433885	13.123637299148404	-0.025130385696535005	1.4268466307192433	1.8286851779842863
0	114000	61557.220623405614	48.84565170443788	1034.3865829845647	-6.179198408062803e-06	-3.039836883544922e-06	0.001501570688560605	-0.020205935463309288	-0.026336669921875	31.077011108398438	-0.3175869790875182	13.175455679698866	-0.02326264897112873	1.4221164292218733	1.837897017826231
0	115000	61353.52760283801	48.7606241849004	1033.9639419921132	-6.118760211393237e-06	-2.2649765014648438e-06	0.001498461002483964	-0.02019353397190571	-0.026336669921875	31.15502166748047	-0.3205110868629144	13.227325407826171	-0.024232913702977123	1.417525062147452	1.847532227027173
0	116000	61160.60484095982	48.680158323171185	1033.5955218919448	-6.033847512298962e-06	-2.7418136596679688e-06	0.0014957018429413438	-0.0201809573918581	-0.026336669921875	31.230451583862305	-0.3216602437350215	13.276889664786202	-0.02374693965854628	1.4131720747266496	1.8572302365637556
0	117000	60969.62225964604	48.59987233609569	1033.244394005974	-5.975645763101056e-06	-3.039836883544922e-06	0.001493021147325635	-0.02018306963145733	-0.026275634765625	31.303659439086914	-0.3250189009977847	13.324588128498622	-0.024837165174705217	1.408850181467679	1.866968767983573
0	118000	60776.775669642855	48.515735996012786	1032.8933065835395	-5.879509899386903e-06	-2.7418136596679688e-06	0.0014900300884619355	-0.020176492631435394	-0.0262451171875	31.377721786499023	-0.329979665425359	13.36597122221577	-0.026339776403401155	1.404570451196359	1.8754535784982904
0	119000	60586.59932039222	48.43395855962014	1032.5456723053492	-5.723478807340143e-06	-1.7285346984863281e-06	0.0014871135354042053	-0.020172862336039543	-0.0261993408203125	31.45198631286621	-0.3252086371791606	13.407679737830648	-0.02486244680091514	1.4003814337204914	1.88385402669712
0	120000	60388.738331074615	48.33491405175657	1032.2302026174264	-5.604897523880936e-06	-1.9073486328125e-06	0.0014826511032879353	-0.020160172134637833	-0.02618408203125	31.524078369140625	-0.32865752979200713	13.429814083235604	-0.025248400147631012	1.396061981819114	1.8877365277433882
0	121000	60196.371572066324	48.24583195666877	1031.905119626346	-5.5003174566081725e-06	-7.152557373046875e-07	0.0014791447902098298	-0.02015421725809574	-0.0261688232421875	31.597627639770508	-0.3270476776726392	13.462500163487025	-0.02493955561959376	1.3918877833960008	1.8939572729322376
0	122000	59998.40573182398	48.14566668685602	1031.5882342383984	-5.380675247579347e-06	-1.5497207641601562e-06	0.001474543008953333	-0.020161360502243042	-0.026153564453125	31.668964385986328	-0.33301590291821226	13.479906077287636	-0.025530405916078826	1.3876920208639028	1.8967719196665043
0	123000	59784.96544164541	48.022646650976064	1031.2819962780934	-5.327244707586942e-06	-8.344650268554688e-07	0.001467598369345069	-0.020148474723100662	-0.026092529296875	31.735130310058594	-0.32886761183641394	13.475180207466593	-0.024539438957444787	1.3832618971260227	1.893127951314863
0	124000	59594.65020129146	47.930613556686716	1030.9636155786754	-5.264717401587404e-06	-7.152557373046875e-07	0.0014636246487498283	-0.02015404775738716	-0.02606201171875	31.807655334472656	-0.3348870155762653	13.502573526635462	-0.025762272457172372	1.37913828115074	1.8975509137523419
0	125000	59389.05498644771	47.81508650098528	1030.659617711333	-5.2032110033906065e-06	-8.940696716308594e-07	0.0014573531225323677	-0.020150097087025642	-0.026031494140625	31.875425338745117	-0.3336441091128758	13.502224639970429	-0.02531388615330646	1.3748576385634286	1.895347331935654
0	126000	59194.944066884564	47.71117062471351	1030.3765356511549	-5.128631528350525e-06	-1.8477439880371094e-06	0.0014523437712341547	-0.020150214433670044	-0.0260009765625	31.94672393798828	-0.33482703992298674	13.51359365181047	-0.024810454346274664	1.3707281655194807	1.8963570151554079
0	127000	59000.8427734375	47.60726374022815	1030.0879041088535	-5.11827192894998e-06	4.172325134277344e-07	0.0014472268521785736	-0.020146343857049942	-0.0259552001953125	32.01726531982422	-0.3336586684596782	13.526585732187543	-0.02477796452068743	1.366599135861105	1.897005577400631
0	128000	58798.924266581635	47.4906736101423	1029.7970137263262	-5.021805463911733e-06	-3.5762786865234375e-07	0.0014408498536795378	-0.02014382742345333	-0.02593994140625	32.084991455078125	-0.3341159492122884	13.521788057015867	-0.024391703201039786	1.3624191594367125	1.8938305380240994
0	129000	58593.49940210459	47.36704516897396	1029.5148834712404	-4.958711997460341e-06	1.7881393432617188e-07	0.0014336751773953438	-0.02014761045575142	-0.0259246826171875	32.15113830566406	-0.3354243891579764	13.511095278117121	-0.026009102080630297	1.35815586119282	1.8884497061371803
0	130000	58399.952855947064	47.25898330065669	1029.2290663432639	-4.883595920546213e-06	1.7881393432617188e-07	0.001427976880222559	-0.020137056708335876	-0.025909423828125	32.22184753417969	-0.33723365044107245	13.515735069099737	-0.02634355555286242	1.3540717259961732	1.8869825604618813
0	131000	58207.75031887755	47.14891793776532	1028.9587506799262	-4.703881586465286e-06	3.5762786865234375e-07	0.0014222395839169621	-0.02014302648603916	-0.0259246826171875	32.29269027709961	-0.33253557219797253	13.515216705750445	-0.025350952637174323	1.3500471449628169	1.885023324237186
0	132000	58004.0702726403	47.02331276329196	1028.687779010771	-4.710979737865273e-06	1.7881393432617188e-07	0.0014148418558761477	-0.020139852538704872	-0.02587890625	32.35918426513672	-0.3234670308171486	13.49906232405682	-0.02271413658854975	1.3458613066040739	1.8785015288360265
0	133000	57840.165477519135	46.95428743167799	1028.411179203586	-4.648325102607487e-06	-5.960464477539063e-08	0.0014130816562101245	-0.02014763094484806	-0.0258331298828125	32.43598937988281	-0.3323049873721843	13.547186486575068	-0.02453542098021437	1.3422449267640406	1.8876352234914595
0	134000	57692.1366788903	46.90584235288659	1028.122464324162	-4.478702976484783e-06	-1.1920928955078125e-07	0.001413680729456246	-0.02014751546084881	-0.0258636474609375	32.518646240234375	-0.33449567094141125	13.616594037231135	-0.024797640648215852	1.338869105188214	1.903037397989205
0	135000	57503.53265505421	46.796840200618824	1027.8517454020725	-4.35967740486376e-06	8.344650268554688e-07	0.0014080001274123788	-0.020160041749477386	-0.0258026123046875	32.588287353515625	-0.33230543379880945	13.611698459605782	-0.0236533029230416	1.3349894108820934	1.9004270925509685
0	136000	57306.06872807717	46.66985920497349	1027.6120480631835	-4.428752617968712e-06	7.152557373046875e-07	0.001400380628183484	-0.020163103938102722	-0.025787353515625	32.65315246582031	-0.32310630715623195	13.587623506176229	-0.022151701688399836	1.3309570131253223	1.892402103056713
0	137000	57111.45684191646	46.548562439120545	1027.3615764413664	-4.451967015484115e-06	5.364418029785156e-07	0.0013931931462138891	-0.020168486982584	-0.0257568359375	32.71845626831055	-0.3226233124732971	13.571605263924113	-0.021872293733510306	1.3269484931108904	1.8856281651830187
0	138000	56916.76499720982	46.427819096312234	1027.0943122338635	-4.5268288886290975e-06	2.980232238769531e-07	0.0013861358165740967	-0.020175563171505928	-0.025726318359375	32.78532791137695	-0.32602284149247773	13.556155015011223	-0.022388704697481096	1.3229544247899736	1.8791046506744258
0	139000	56725.36468630421	46.3078018305253	1026.8466772723104	-4.509636710281484e-06	1.1920928955078125e-06	0.0013791141100227833	-0.02018013782799244	-0.025726318359375	32.851966857910156	-0.3266613872683778	13.540148226582275	-0.022388297170565622	1.3190155120528475	1.8724632418277312
0	140000	56542.90898038903	46.20098115959946	1026.5957011820979	-4.5034457798465155e-06	7.152557373046875e-07	0.0013733119703829288	-0.020187804475426674	-0.02569580078125	32.92173767089844	-0.325608956570528	13.537873358142619	-0.021833651544149454	1.3151966017119738	1.8691657764114895
0	141000	56366.55410953444	46.10109897535674	1026.3369903966932	-4.441011697053909e-06	5.960464477539062e-07	0.00136824871879071	-0.020193176344037056	-0.02569580078125	32.99370193481445	-0.3218414844298849	13.539783241797467	-0.022327426782364015	1.3115159559006593	1.8675293349185769
0	142000	56179.967982700895	45.98300655520692	1026.0871119287265	-4.489476850721985e-06	8.940696716308594e-07	0.0013613131595775485	-0.02020375430583954	-0.02569580078125	33.060359954833984	-0.3245045652194899	13.522557708681846	-0.02282079200340261	1.3076659897152259	1.8606642064999561
0	143000	56004.256816007655	45.88238846525854	1025.826230282723	-4.567836640489986e-06	1.0132789611816406e-06	0.0013559689978137612	-0.020203977823257446	-0.025665283203125	33.130943298339844	-0.3278361741377383	13.526225973148735	-0.024189525216895724	1.3039444691064406	1.8582764597115469
1	0	34393.0763412787	22.29971847728807	1098.4468683012867	6.394404863385716e-07	3.5762786865234375e-07	0.00038203384610824287	0.0	0.0	0.0	0.09109470187401285	1.205738900267348	0.07302011824002629	0.7742153406143188	0.05581933939449337
1	1	34393.0763412787	22.29971847728807	1098.4468683012867	6.394404863385716e-07	3.5762786865234375e-07	0.00038203384610824287	0.0	0.0	0.0	0.09109470187401285	1.205738900267348	0.07302011824002629	0.7742153406143188	0.05581933939449337
